date,ticker,return_daily,cumulative_return,log_return,ticker_clean
2018-11-29,AXIA3.SA,0.155476,37.147454,0.001554,AXIA3
2018-11-30,AXIA3.SA,-5.199866,30.015971,-0.053399,AXIA3
2018-12-03,AXIA3.SA,0.695883,30.92073,0.006935,AXIA3
2018-12-04,AXIA3.SA,-0.975624,29.643436,-0.009804,AXIA3
2018-12-05,AXIA3.SA,1.190479,31.186814,0.011834,AXIA3
2018-12-06,AXIA3.SA,0.324534,31.612561,0.00324,AXIA3
2018-12-07,AXIA3.SA,2.264465,34.592881,0.022392,AXIA3
2018-12-10,AXIA3.SA,-1.937515,31.985123,-0.019565,AXIA3
2018-12-11,AXIA3.SA,3.911298,37.147454,0.038367,AXIA3
2018-12-12,AXIA3.SA,-1.940255,34.486444,-0.019593,AXIA3
2018-12-13,AXIA3.SA,-1.108022,32.996305,-0.011142,AXIA3
2018-12-14,AXIA3.SA,-2.320934,29.909548,-0.023483,AXIA3
2018-12-17,AXIA3.SA,-1.802552,27.567861,-0.01819,AXIA3
2018-12-18,AXIA3.SA,3.546101,32.091546,0.034847,AXIA3
2018-12-19,AXIA3.SA,-4.109597,26.663116,-0.041964,AXIA3
2018-12-20,AXIA3.SA,-2.941169,22.93774,-0.029853,AXIA3
2018-12-21,AXIA3.SA,-1.731586,20.808967,-0.017468,AXIA3
2018-12-26,AXIA3.SA,-1.23349,19.3188,-0.012412,AXIA3
2018-12-27,AXIA3.SA,6.735056,27.354988,0.065179,AXIA3
2018-12-28,AXIA3.SA,1.253685,28.951619,0.012459,AXIA3
2019-01-02,AXIA3.SA,0.247599,29.270901,0.002473,AXIA3
2019-01-03,AXIA3.SA,27.624551,64.981407,0.243923,AXIA3
2019-01-04,AXIA3.SA,-1.516123,62.480086,-0.015277,AXIA3
2019-01-07,AXIA3.SA,-5.011477,54.337434,-0.051414,AXIA3
2019-01-08,AXIA3.SA,5.103454,62.213974,0.049775,AXIA3
2019-01-09,AXIA3.SA,0.39369,62.852593,0.003929,AXIA3
2019-01-10,AXIA3.SA,1.307203,64.981407,0.012987,AXIA3
2019-01-11,AXIA3.SA,-0.129045,64.768507,-0.001291,AXIA3
2019-01-14,AXIA3.SA,-0.064598,64.66207,-0.000646,AXIA3
2019-01-15,AXIA3.SA,-2.779569,60.085174,-0.028189,AXIA3
2019-01-16,AXIA3.SA,1.89494,63.118692,0.018772,AXIA3
2019-01-17,AXIA3.SA,0.978799,64.715295,0.00974,AXIA3
2019-01-18,AXIA3.SA,4.555742,72.2193,0.04455,AXIA3
2019-01-21,AXIA3.SA,0.401723,72.911144,0.004009,AXIA3
2019-01-22,AXIA3.SA,-0.95414,71.26133,-0.009587,AXIA3
2019-01-23,AXIA3.SA,2.579236,75.678564,0.025465,AXIA3
2019-01-24,AXIA3.SA,2.93851,80.840895,0.028962,AXIA3
2019-01-28,AXIA3.SA,1.000598,82.650386,0.009956,AXIA3
2019-01-29,AXIA3.SA,7.080409,95.582779,0.06841,AXIA3
2019-01-30,AXIA3.SA,1.496602,98.509874,0.014855,AXIA3
2019-01-31,AXIA3.SA,0.268096,99.042071,0.002677,AXIA3
2019-02-01,AXIA3.SA,0.534737,100.106423,0.005333,AXIA3
2019-02-04,AXIA3.SA,-2.101049,95.902089,-0.021234,AXIA3
2019-02-05,AXIA3.SA,0.163002,96.221412,0.001629,AXIA3
2019-02-06,AXIA3.SA,-3.55301,89.249645,-0.036177,AXIA3
2019-02-07,AXIA3.SA,-1.012395,87.333691,-0.010176,AXIA3
2019-02-08,AXIA3.SA,1.676158,90.4737,0.016623,AXIA3
2019-02-11,AXIA3.SA,0.055858,90.580096,0.000558,AXIA3
2019-02-12,AXIA3.SA,-0.195481,90.207547,-0.001957,AXIA3
2019-02-13,AXIA3.SA,2.993857,95.902089,0.029499,AXIA3
2019-02-14,AXIA3.SA,0.869346,97.605156,0.008656,AXIA3
2019-02-15,AXIA3.SA,-2.20847,93.241106,-0.022332,AXIA3
2019-02-18,AXIA3.SA,-2.423577,88.55776,-0.024534,AXIA3
2019-02-19,AXIA3.SA,0.762084,89.994729,0.007592,AXIA3
2019-02-20,AXIA3.SA,-1.904765,86.375775,-0.019231,AXIA3
2019-02-21,AXIA3.SA,4.511711,94.784512,0.044129,AXIA3
2019-02-22,AXIA3.SA,3.52457,101.649829,0.034639,AXIA3
2019-02-25,AXIA3.SA,-1.425172,98.775972,-0.014354,AXIA3
2019-02-26,AXIA3.SA,-0.374836,98.030889,-0.003755,AXIA3
2019-02-27,AXIA3.SA,8.035464,113.943589,0.077289,AXIA3
2019-02-28,AXIA3.SA,-8.009928,96.806861,-0.08349,AXIA3
2019-03-01,AXIA3.SA,-3.623595,89.675378,-0.036909,AXIA3
2019-03-06,AXIA3.SA,-1.122331,87.546592,-0.011287,AXIA3
2019-03-07,AXIA3.SA,-5.817266,76.636507,-0.059933,AXIA3
2019-03-08,AXIA3.SA,3.675826,83.129357,0.036099,AXIA3
2019-03-11,AXIA3.SA,2.789874,88.238436,0.027517,AXIA3
2019-03-12,AXIA3.SA,-1.357066,85.683917,-0.013664,AXIA3
2019-03-13,AXIA3.SA,1.175114,87.865915,0.011683,AXIA3
2019-03-14,AXIA3.SA,-0.594902,86.748297,-0.005967,AXIA3
2019-03-15,AXIA3.SA,3.87574,93.986176,0.038025,AXIA3
2019-03-18,AXIA3.SA,0.192042,94.358711,0.001919,AXIA3
2019-03-19,AXIA3.SA,0.903627,96.114989,0.008996,AXIA3
2019-03-20,AXIA3.SA,-2.442341,91.325193,-0.024727,AXIA3
2019-03-21,AXIA3.SA,-1.668987,88.132,-0.016831,AXIA3
2019-03-22,AXIA3.SA,-4.582745,79.51039,-0.046911,AXIA3
2019-03-25,AXIA3.SA,2.579321,84.140539,0.025466,AXIA3
2019-03-26,AXIA3.SA,4.364145,92.176699,0.042716,AXIA3
2019-03-27,AXIA3.SA,-7.227913,78.286335,-0.075024,AXIA3
2019-03-28,AXIA3.SA,7.134329,91.005869,0.068913,AXIA3
2019-03-29,AXIA3.SA,2.22902,95.263429,0.022045,AXIA3
2019-04-01,AXIA3.SA,1.526328,98.243789,0.015148,AXIA3
2019-04-02,AXIA3.SA,-3.946324,90.420448,-0.040263,AXIA3
2019-04-03,AXIA3.SA,-0.894358,88.717408,-0.008984,AXIA3
2019-04-04,AXIA3.SA,1.974057,92.442797,0.019548,AXIA3
2019-04-05,AXIA3.SA,-1.133842,90.2608,-0.011403,AXIA3
2019-04-08,AXIA3.SA,-3.076915,84.406637,-0.031252,AXIA3
2019-04-09,AXIA3.SA,-3.982674,77.062321,-0.040642,AXIA3
2019-04-10,AXIA3.SA,2.013827,80.62805,0.019938,AXIA3
2019-04-11,AXIA3.SA,-2.651768,75.838212,-0.026876,AXIA3
2019-04-12,AXIA3.SA,-5.236065,66.631208,-0.053781,AXIA3
2019-04-15,AXIA3.SA,1.564996,69.23898,0.015529,AXIA3
2019-04-16,AXIA3.SA,0.377348,69.877599,0.003766,AXIA3
2019-04-17,AXIA3.SA,-1.597743,67.163391,-0.016106,AXIA3
2019-04-18,AXIA3.SA,2.992683,72.166061,0.029488,AXIA3
2019-04-22,AXIA3.SA,0.772803,73.496566,0.007698,AXIA3
2019-04-23,AXIA3.SA,3.37424,79.350756,0.033186,AXIA3
2019-04-24,AXIA3.SA,-4.005946,72.166061,-0.040884,AXIA3
2019-04-25,AXIA3.SA,2.720257,76.849421,0.026839,AXIA3
2019-04-26,AXIA3.SA,0.0602,76.955885,0.000602,AXIA3
2019-04-29,AXIA3.SA,-0.601525,75.891451,-0.006033,AXIA3
2019-04-30,AXIA3.SA,1.580632,78.671648,0.015683,AXIA3
2019-05-02,AXIA3.SA,-1.314967,76.322175,-0.013237,AXIA3
2019-05-03,AXIA3.SA,-0.216927,75.939685,-0.002172,AXIA3
2019-05-06,AXIA3.SA,1.304343,78.234542,0.012959,AXIA3
2019-05-07,AXIA3.SA,-0.337216,77.633506,-0.003378,AXIA3
2019-05-08,AXIA3.SA,1.19962,79.764434,0.011925,AXIA3
2019-05-09,AXIA3.SA,-1.063819,77.852066,-0.010695,AXIA3
2019-05-10,AXIA3.SA,-2.61136,73.207708,-0.026461,AXIA3
2019-05-13,AXIA3.SA,-5.047322,64.465357,-0.051792,AXIA3
2019-05-14,AXIA3.SA,6.843837,75.721098,0.066198,AXIA3
2019-05-15,AXIA3.SA,-0.528596,74.792242,-0.0053,AXIA3
2019-05-16,AXIA3.SA,-3.000939,69.546834,-0.030469,AXIA3
2019-05-17,AXIA3.SA,-1.353532,67.251963,-0.013628,AXIA3
2019-05-20,AXIA3.SA,4.573678,74.901529,0.044722,AXIA3
2019-05-21,AXIA3.SA,4.967176,83.589196,0.048478,AXIA3
2019-05-22,AXIA3.SA,-1.78571,80.310826,-0.018018,AXIA3
2019-05-23,AXIA3.SA,-0.757559,78.944865,-0.007604,AXIA3
2019-05-24,AXIA3.SA,0.854944,80.474743,0.008513,AXIA3
2019-05-27,AXIA3.SA,1.089932,82.441794,0.01084,AXIA3
2019-05-28,AXIA3.SA,0.179699,82.769641,0.001795,AXIA3
2019-05-29,AXIA3.SA,0.568013,83.807797,0.005664,AXIA3
2019-05-30,AXIA3.SA,0.862068,85.392345,0.008584,AXIA3
2019-05-31,AXIA3.SA,1.414678,88.015049,0.014048,AXIA3
2019-06-03,AXIA3.SA,1.046199,89.98206,0.010408,AXIA3
2019-06-04,AXIA3.SA,1.236696,92.331561,0.012291,AXIA3
2019-06-05,AXIA3.SA,-1.249979,89.927457,-0.012579,AXIA3
2019-06-06,AXIA3.SA,3.711148,96.975946,0.036439,AXIA3
2019-06-07,AXIA3.SA,-0.221922,96.538813,-0.002222,AXIA3
2019-06-10,AXIA3.SA,-1.529052,93.533633,-0.015409,AXIA3
2019-06-11,AXIA3.SA,2.992665,99.325447,0.029488,AXIA3
2019-06-12,AXIA3.SA,-1.151312,97.03059,-0.01158,AXIA3
2019-06-13,AXIA3.SA,-2.079856,92.932638,-0.021018,AXIA3
2019-06-14,AXIA3.SA,-0.02833,92.877981,-0.000283,AXIA3
2019-06-17,AXIA3.SA,-2.464587,88.124336,-0.024955,AXIA3
2019-06-18,AXIA3.SA,0.058078,88.233595,0.000581,AXIA3
2019-06-19,AXIA3.SA,2.496389,92.932638,0.024657,AXIA3
2019-06-21,AXIA3.SA,-1.642606,89.763514,-0.016562,AXIA3
2019-06-24,AXIA3.SA,-1.151741,87.577929,-0.011584,AXIA3
2019-06-25,AXIA3.SA,-3.786792,80.474743,-0.038604,AXIA3
2019-06-26,AXIA3.SA,2.603689,85.173744,0.025704,AXIA3
2019-06-27,AXIA3.SA,0.619679,86.321228,0.006178,AXIA3
2019-06-28,AXIA3.SA,3.372436,92.604791,0.033168,AXIA3
2019-07-01,AXIA3.SA,0.595721,93.752179,0.00594,AXIA3
2019-07-02,AXIA3.SA,-2.509844,88.889302,-0.025419,AXIA3
2019-07-03,AXIA3.SA,1.243843,91.238789,0.012362,AXIA3
2019-07-04,AXIA3.SA,3.457121,97.850145,0.033987,AXIA3
2019-07-05,AXIA3.SA,-0.165684,97.522339,-0.001658,AXIA3
2019-07-08,AXIA3.SA,-1.051171,95.446041,-0.010567,AXIA3
2019-07-10,AXIA3.SA,1.48167,98.341907,0.014708,AXIA3
2019-07-11,AXIA3.SA,7.355391,112.93073,0.070975,AXIA3
2019-07-12,AXIA3.SA,1.103404,115.280217,0.010974,AXIA3
2019-07-15,AXIA3.SA,-4.822333,104.898688,-0.049425,AXIA3
2019-07-16,AXIA3.SA,3.466662,112.001834,0.034079,AXIA3
2019-07-17,AXIA3.SA,3.994834,120.470954,0.039171,AXIA3
2019-07-18,AXIA3.SA,0.594817,121.782354,0.005931,AXIA3
2019-07-19,AXIA3.SA,-2.907139,115.334833,-0.029502,AXIA3
2019-07-22,AXIA3.SA,-1.979176,111.072978,-0.01999,AXIA3
2019-07-23,AXIA3.SA,-0.750718,109.488416,-0.007535,AXIA3
2019-07-24,AXIA3.SA,0.365166,110.253396,0.003645,AXIA3
2019-07-25,AXIA3.SA,-1.975056,106.100774,-0.019948,AXIA3
2019-07-26,AXIA3.SA,2.06787,110.362669,0.020468,AXIA3
2019-07-29,AXIA3.SA,-0.337672,109.652333,-0.003382,AXIA3
2019-07-30,AXIA3.SA,1.511596,112.821429,0.015003,AXIA3
2019-07-31,AXIA3.SA,1.129672,115.225615,0.011233,AXIA3
2019-08-01,AXIA3.SA,6.905305,130.087599,0.066773,AXIA3
2019-08-02,AXIA3.SA,1.994757,134.677287,0.019751,AXIA3
2019-08-05,AXIA3.SA,-1.187409,131.890707,-0.011945,AXIA3
2019-08-06,AXIA3.SA,0.44768,132.928836,0.004467,AXIA3
2019-08-07,AXIA3.SA,-2.064279,128.120534,-0.020859,AXIA3
2019-08-08,AXIA3.SA,3.83235,136.862912,0.037607,AXIA3
2019-08-09,AXIA3.SA,2.145319,141.944376,0.021226,AXIA3
2019-08-12,AXIA3.SA,-3.00362,134.677287,-0.030497,AXIA3
2019-08-13,AXIA3.SA,1.443544,138.064957,0.014332,AXIA3
2019-08-14,AXIA3.SA,-5.691987,124.514331,-0.058604,AXIA3
2019-08-15,AXIA3.SA,-1.800944,120.470954,-0.018174,AXIA3
2019-08-16,AXIA3.SA,2.602247,126.208152,0.02569,AXIA3
2019-08-19,AXIA3.SA,-1.811597,122.110173,-0.018282,AXIA3
2019-08-20,AXIA3.SA,-1.500606,118.777174,-0.01512,AXIA3
2019-08-21,AXIA3.SA,12.387605,145.878425,0.116783,AXIA3
2019-08-22,AXIA3.SA,4.066671,155.877492,0.039862,AXIA3
2019-08-23,AXIA3.SA,-3.480671,146.971238,-0.035427,AXIA3
2019-08-26,AXIA3.SA,-3.097356,139.321659,-0.031463,AXIA3
2019-08-27,AXIA3.SA,-2.534242,133.256669,-0.025669,AXIA3
2019-08-28,AXIA3.SA,3.537129,141.507257,0.03476,AXIA3
2019-08-29,AXIA3.SA,2.873312,148.446513,0.028328,AXIA3
2019-08-30,AXIA3.SA,1.033636,151.014547,0.010283,AXIA3
2019-09-02,AXIA3.SA,0.370068,151.94347,0.003694,AXIA3
2019-09-03,AXIA3.SA,-3.274788,143.692855,-0.033296,AXIA3
2019-09-04,AXIA3.SA,2.466378,149.703242,0.024365,AXIA3
2019-09-05,AXIA3.SA,0.656456,151.342434,0.006543,AXIA3
2019-09-06,AXIA3.SA,-2.17393,145.878425,-0.021979,AXIA3
2019-09-09,AXIA3.SA,-0.044436,145.769166,-0.000444,AXIA3
2019-09-10,AXIA3.SA,-0.86705,143.638225,-0.008708,AXIA3
2019-09-11,AXIA3.SA,2.53421,149.812529,0.025026,AXIA3
2019-09-12,AXIA3.SA,-1.968528,144.894899,-0.019882,AXIA3
2019-09-13,AXIA3.SA,-3.056673,137.409264,-0.031044,AXIA3
2019-09-16,AXIA3.SA,0.989647,139.758778,0.009848,AXIA3
2019-09-17,AXIA3.SA,1.344582,142.982532,0.013356,AXIA3
2019-09-18,AXIA3.SA,-1.95639,138.228846,-0.019758,AXIA3
2019-09-19,AXIA3.SA,-2.408232,132.491743,-0.024377,AXIA3
2019-09-20,AXIA3.SA,-5.781438,119.050377,-0.059553,AXIA3
2019-09-23,AXIA3.SA,1.496647,122.328788,0.014856,AXIA3
2019-09-24,AXIA3.SA,-2.826273,116.045169,-0.02867,AXIA3
2019-09-25,AXIA3.SA,0.505801,117.137928,0.005045,AXIA3
2019-09-26,AXIA3.SA,0.402638,118.012208,0.004018,AXIA3
2019-09-27,AXIA3.SA,0.726804,119.596729,0.007242,AXIA3
2019-09-30,AXIA3.SA,-0.099515,119.378196,-0.000996,AXIA3
2019-10-01,AXIA3.SA,-2.117049,114.733852,-0.021398,AXIA3
2019-10-02,AXIA3.SA,-4.452936,105.171891,-0.045551,AXIA3
2019-10-03,AXIA3.SA,1.73103,108.723478,0.017162,AXIA3
2019-10-04,AXIA3.SA,1.701575,112.275064,0.016873,AXIA3
2019-10-07,AXIA3.SA,-7.902203,95.500657,-0.082319,AXIA3
2019-10-08,AXIA3.SA,0.558989,96.593484,0.005574,AXIA3
2019-10-09,AXIA3.SA,-1.222922,94.189299,-0.012305,AXIA3
2019-10-10,AXIA3.SA,-0.675278,92.877981,-0.006776,AXIA3
2019-10-11,AXIA3.SA,-1.416428,90.146004,-0.014266,AXIA3
2019-10-14,AXIA3.SA,-1.32185,87.632559,-0.013307,AXIA3
2019-10-15,AXIA3.SA,1.514285,90.47385,0.015029,AXIA3
2019-10-16,AXIA3.SA,4.331612,98.724438,0.042404,AXIA3
2019-10-17,AXIA3.SA,-0.027511,98.669768,-0.000275,AXIA3
2019-10-18,AXIA3.SA,5.032995,108.668807,0.049104,AXIA3
2019-10-21,AXIA3.SA,-0.104714,108.450302,-0.001048,AXIA3
2019-10-22,AXIA3.SA,-1.572754,105.171891,-0.015853,AXIA3
2019-10-23,AXIA3.SA,-0.106519,104.953345,-0.001066,AXIA3
2019-10-24,AXIA3.SA,-0.45321,104.024476,-0.004542,AXIA3
2019-10-25,AXIA3.SA,0.267794,104.570841,0.002674,AXIA3
2019-10-28,AXIA3.SA,2.297025,109.269884,0.02271,AXIA3
2019-10-29,AXIA3.SA,-1.514365,106.100774,-0.015259,AXIA3
2019-10-30,AXIA3.SA,3.15484,112.602924,0.031061,AXIA3
2019-10-31,AXIA3.SA,1.670494,116.154443,0.016567,AXIA3
2019-11-01,AXIA3.SA,0.429744,117.083352,0.004288,AXIA3
2019-11-04,AXIA3.SA,1.409509,120.143162,0.013997,AXIA3
2019-11-05,AXIA3.SA,-0.744615,118.503943,-0.007474,AXIA3
2019-11-06,AXIA3.SA,1.275331,121.290591,0.012673,AXIA3
2019-11-07,AXIA3.SA,-0.740754,119.651372,-0.007435,AXIA3
2019-11-08,AXIA3.SA,-4.92536,108.832751,-0.050508,AXIA3
2019-11-11,AXIA3.SA,1.648359,112.275064,0.016349,AXIA3
2019-11-12,AXIA3.SA,-4.736171,102.221354,-0.04852,AXIA3
2019-11-13,AXIA3.SA,-1.783295,98.615152,-0.017994,AXIA3
2019-11-14,AXIA3.SA,-1.513081,95.609944,-0.015246,AXIA3
2019-11-18,AXIA3.SA,-0.241431,95.137682,-0.002417,AXIA3
2019-11-19,AXIA3.SA,-2.240889,90.764863,-0.022664,AXIA3
2019-11-21,AXIA3.SA,1.432661,93.497877,0.014225,AXIA3
2019-11-22,AXIA3.SA,0.169495,93.825846,0.001694,AXIA3
2019-11-25,AXIA3.SA,-1.607457,90.710179,-0.016205,AXIA3
2019-11-26,AXIA3.SA,-0.601875,89.562341,-0.006037,AXIA3
2019-11-27,AXIA3.SA,-0.144181,89.289029,-0.001443,AXIA3
2019-11-28,AXIA3.SA,-0.115514,89.070374,-0.001156,AXIA3
2019-11-29,AXIA3.SA,0.693849,90.382237,0.006915,AXIA3
2019-12-02,AXIA3.SA,0.976166,92.240684,0.009714,AXIA3
2019-12-03,AXIA3.SA,0.79614,93.771189,0.00793,AXIA3
2019-12-04,AXIA3.SA,0.564168,94.864383,0.005626,AXIA3
2019-12-05,AXIA3.SA,0.0,94.864383,0.0,AXIA3
2019-12-06,AXIA3.SA,0.47685,95.793593,0.004757,AXIA3
2019-12-09,AXIA3.SA,-0.139578,95.520308,-0.001397,AXIA3
2019-12-10,AXIA3.SA,0.055909,95.629622,0.000559,AXIA3
2019-12-11,AXIA3.SA,0.782348,97.160127,0.007793,AXIA3
2019-12-12,AXIA3.SA,0.304971,97.761409,0.003045,AXIA3
2019-12-13,AXIA3.SA,-0.608095,96.558832,-0.0061,AXIA3
2019-12-16,AXIA3.SA,0.806464,98.144008,0.008032,AXIA3
2019-12-17,AXIA3.SA,-0.882758,96.394875,-0.008867,AXIA3
2019-12-18,AXIA3.SA,-1.502919,93.44322,-0.015143,AXIA3
2019-12-19,AXIA3.SA,1.356315,96.066919,0.013472,AXIA3
2019-12-20,AXIA3.SA,0.306658,96.668173,0.003062,AXIA3
2019-12-23,AXIA3.SA,7.003883,110.442582,0.067695,AXIA3
2019-12-26,AXIA3.SA,-1.558422,107.162998,-0.015707,AXIA3
2019-12-27,AXIA3.SA,-0.422177,106.288405,-0.004231,AXIA3
2019-12-30,AXIA3.SA,0.158999,106.616401,0.001589,AXIA3
2020-01-02,AXIA3.SA,1.005294,108.693503,0.010003,AXIA3
2020-01-03,AXIA3.SA,-1.519155,105.523125,-0.015308,AXIA3
2020-01-06,AXIA3.SA,0.478733,106.507033,0.004776,AXIA3
2020-01-07,AXIA3.SA,2.567507,111.809116,0.025351,AXIA3
2020-01-08,AXIA3.SA,1.445155,114.870085,0.014348,AXIA3
2020-01-09,AXIA3.SA,0.101762,115.08874,0.001017,AXIA3
2020-01-10,AXIA3.SA,1.905986,119.188301,0.01888,AXIA3
2020-01-13,AXIA3.SA,0.249355,119.734858,0.00249,AXIA3
2020-01-14,AXIA3.SA,-1.741303,115.908609,-0.017566,AXIA3
2020-01-15,AXIA3.SA,-0.45568,114.924756,-0.004567,AXIA3
2020-01-16,AXIA3.SA,2.23804,119.734858,0.022134,AXIA3
2020-01-17,AXIA3.SA,0.124383,120.00817,0.001243,AXIA3
2020-01-20,AXIA3.SA,0.248444,120.554767,0.002481,AXIA3
2020-01-21,AXIA3.SA,-1.933076,116.291276,-0.01952,AXIA3
2020-01-22,AXIA3.SA,5.58503,128.371209,0.054346,AXIA3
2020-01-23,AXIA3.SA,-0.646226,126.895415,-0.006483,AXIA3
2020-01-24,AXIA3.SA,-1.830896,122.741197,-0.018479,AXIA3
2020-01-27,AXIA3.SA,-5.39879,110.715867,-0.0555,AXIA3
2020-01-28,AXIA3.SA,4.539561,120.281441,0.044395,AXIA3
2020-01-29,AXIA3.SA,0.545934,121.484032,0.005444,AXIA3
2020-01-30,AXIA3.SA,-2.097727,116.8379,-0.0212,AXIA3
2020-01-31,AXIA3.SA,-1.134369,114.378158,-0.011409,AXIA3
2020-02-03,AXIA3.SA,-0.892403,112.465041,-0.008964,AXIA3
2020-02-04,AXIA3.SA,-0.643193,111.098479,-0.006453,AXIA3
2020-02-05,AXIA3.SA,-1.60535,107.709609,-0.016184,AXIA3
2020-02-06,AXIA3.SA,-4.500013,98.362649,-0.046044,AXIA3
2020-02-07,AXIA3.SA,-1.70847,94.973684,-0.017232,AXIA3
2020-02-10,AXIA3.SA,-3.78468,87.594553,-0.038582,AXIA3
2020-02-11,AXIA3.SA,1.427722,90.272882,0.014176,AXIA3
2020-02-12,AXIA3.SA,1.752375,93.607177,0.017372,AXIA3
2020-02-13,AXIA3.SA,-0.451722,92.73261,-0.004527,AXIA3
2020-02-14,AXIA3.SA,2.07034,96.72283,0.020492,AXIA3
2020-02-17,AXIA3.SA,0.444596,97.597451,0.004436,AXIA3
2020-02-18,AXIA3.SA,5.947406,109.349374,0.057773,AXIA3
2020-02-19,AXIA3.SA,2.349879,114.268831,0.023227,AXIA3
2020-02-20,AXIA3.SA,-2.551014,108.802804,-0.025841,AXIA3
2020-02-21,AXIA3.SA,-1.413629,105.851108,-0.014237,AXIA3
2020-02-26,AXIA3.SA,-9.320221,86.665329,-0.097836,AXIA3
2020-02-27,AXIA3.SA,-1.903365,83.112406,-0.019217,AXIA3
2020-02-28,AXIA3.SA,3.074613,88.742404,0.030283,AXIA3
2020-03-02,AXIA3.SA,2.606425,93.661834,0.02573,AXIA3
2020-03-03,AXIA3.SA,-1.12898,91.475431,-0.011354,AXIA3
2020-03-04,AXIA3.SA,3.282916,97.761409,0.032302,AXIA3
2020-03-05,AXIA3.SA,-3.012732,91.803387,-0.03059,AXIA3
2020-03-06,AXIA3.SA,-7.808495,76.826429,-0.081302,AXIA3
2020-03-09,AXIA3.SA,-14.837703,50.589448,-0.160611,AXIA3
2020-03-10,AXIA3.SA,14.990929,73.164206,0.139683,AXIA3
2020-03-11,AXIA3.SA,-8.428022,58.569888,-0.088045,AXIA3
2020-03-12,AXIA3.SA,-18.235101,29.654509,-0.201322,AXIA3
2020-03-13,AXIA3.SA,18.338943,53.431775,0.168383,AXIA3
2020-03-16,AXIA3.SA,-16.245091,28.506644,-0.177275,AXIA3
2020-03-17,AXIA3.SA,3.147591,32.551507,0.030991,AXIA3
2020-03-18,AXIA3.SA,-19.505154,6.697132,-0.216977,AXIA3
2020-03-19,AXIA3.SA,-10.860666,-4.890887,-0.114969,AXIA3
2020-03-20,AXIA3.SA,-3.390801,-8.115848,-0.034496,AXIA3
2020-03-23,AXIA3.SA,-9.339667,-16.697521,-0.09805,AXIA3
2020-03-24,AXIA3.SA,13.845137,-5.164179,0.129669,AXIA3
2020-03-25,AXIA3.SA,14.524507,8.610257,0.135619,AXIA3
2020-03-26,AXIA3.SA,7.448413,16.699997,0.071841,AXIA3
2020-03-27,AXIA3.SA,-1.264628,15.224176,-0.012727,AXIA3
2020-03-30,AXIA3.SA,10.578747,27.41345,0.100558,AXIA3
2020-03-31,AXIA3.SA,2.359494,30.419762,0.023321,AXIA3
2020-04-01,AXIA3.SA,-7.124899,21.127486,-0.073915,AXIA3
2020-04-02,AXIA3.SA,1.489167,22.931276,0.014782,AXIA3
2020-04-03,AXIA3.SA,-3.64607,18.449116,-0.037142,AXIA3
2020-04-06,AXIA3.SA,-0.369185,18.011819,-0.003699,AXIA3
2020-04-07,AXIA3.SA,3.242259,21.838068,0.031908,AXIA3
2020-04-08,AXIA3.SA,7.626754,31.130357,0.073499,AXIA3
2020-04-09,AXIA3.SA,5.293852,38.072205,0.051585,AXIA3
2020-04-13,AXIA3.SA,4.513078,44.303512,0.044142,AXIA3
2020-04-14,AXIA3.SA,4.166661,50.316149,0.040822,AXIA3
2020-04-15,AXIA3.SA,-3.418186,45.178064,-0.03478,AXIA3
2020-04-16,AXIA3.SA,-2.635528,41.351857,-0.026709,AXIA3
2020-04-17,AXIA3.SA,0.348025,41.843797,0.003474,AXIA3
2020-04-20,AXIA3.SA,-0.963408,40.477263,-0.009681,AXIA3
2020-04-22,AXIA3.SA,3.774326,45.779332,0.037048,AXIA3
2020-04-23,AXIA3.SA,-6.074244,36.92434,-0.062666,AXIA3
2020-04-24,AXIA3.SA,-13.053882,19.050397,-0.139882,AXIA3
2020-04-27,AXIA3.SA,2.341589,21.838068,0.023146,AXIA3
2020-04-28,AXIA3.SA,7.222977,30.638403,0.06974,AXIA3
2020-04-29,AXIA3.SA,4.142261,36.049787,0.040588,AXIA3
2020-04-30,AXIA3.SA,-2.571323,32.551507,-0.02605,AXIA3
2020-05-04,AXIA3.SA,-5.443298,25.336334,-0.055971,AXIA3
2020-05-05,AXIA3.SA,-0.348899,24.899037,-0.003495,AXIA3
2020-05-06,AXIA3.SA,-1.531709,22.985947,-0.015436,AXIA3
2020-05-07,AXIA3.SA,-4.888904,16.973282,-0.050125,AXIA3
2020-05-08,AXIA3.SA,3.831793,21.455455,0.037602,AXIA3
2020-05-11,AXIA3.SA,-2.070212,18.94107,-0.020919,AXIA3
2020-05-12,AXIA3.SA,-5.10111,12.873755,-0.052358,AXIA3
2020-05-13,AXIA3.SA,0.193705,13.092396,0.001935,AXIA3
2020-05-14,AXIA3.SA,9.811511,24.188469,0.093595,AXIA3
2020-05-15,AXIA3.SA,-0.308101,23.805842,-0.003086,AXIA3
2020-05-18,AXIA3.SA,7.682112,33.316746,0.074013,AXIA3
2020-05-19,AXIA3.SA,-2.870033,29.490511,-0.02912,AXIA3
2020-05-20,AXIA3.SA,-0.886447,28.342646,-0.008904,AXIA3
2020-05-21,AXIA3.SA,0.511073,28.998571,0.005098,AXIA3
2020-05-22,AXIA3.SA,7.669509,38.892128,0.073896,AXIA3
2020-05-25,AXIA3.SA,4.683187,45.396706,0.045768,AXIA3
2020-05-26,AXIA3.SA,2.406024,48.894986,0.023775,AXIA3
