year,ticker,ticker_clean,longName,shortName,sector,industry,beta_selic_30d,pvalue,r2,n_obs,significant,median_return_30d_after_copom,mean_return_30d_after_copom,avg_volatility_20d,max_drawdown_pct,avg_volume,total_return_pct,beta_band,beta_abs,sig_label
2020,BBDC3.SA,BBDC3,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,Financial Services,Banks - Regional,-45.6609,0.2276,0.4326,5,False,4.0952,6.1981,49.3787,-55.598,6988939.0,22.3387,Mais sensível,45.6609,nao_significativo
2020,CMIG4.SA,CMIG4,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,Utilities,Utilities - Regulated Electric,-44.962,0.2156,0.4494,5,False,-0.4393,6.4573,48.3825,-50.407,22290444.0,153.8299,Mais sensível,44.962,nao_significativo
2020,TOTS3.SA,TOTS3,TOTVS S.A.,TOTVS       ON      NM,Technology,Software - Application,-43.7815,0.2998,0.3426,5,False,12.2162,8.6522,52.1559,-49.7133,6552415.0,193.885,Mais sensível,43.7815,nao_significativo
2020,MOTV3.SA,MOTV3,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,Industrials,Infrastructure Operations,-43.2718,0.32,0.3203,5,False,-0.4838,6.8969,54.9636,-50.5976,9404261.0,-6.2034,Mais sensível,43.2718,nao_significativo
2020,USIM5.SA,USIM5,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,Basic Materials,Steel,-40.6357,0.4661,0.1877,5,False,7.3066,13.6111,65.4129,-65.7966,21351521.0,56.9021,Mais sensível,40.6357,nao_significativo
2020,VBBR3.SA,VBBR3,Vibra Energia S.A.,VIBRA       ON      NM,Consumer Cyclical,Specialty Retail,-40.5772,0.2471,0.4066,5,False,6.8857,7.8465,51.0846,-55.8057,8672813.0,18.9324,Mais sensível,40.5772,nao_significativo
2020,WEGE3.SA,WEGE3,WEG S.A.,WEG         ON      NM,Industrials,Electrical Equipment & Parts,-40.0493,0.0858,0.68,5,False,15.9258,12.4674,50.0956,-46.6677,12344485.0,310.1011,Mais sensível,40.0493,nao_significativo
2020,MULT3.SA,MULT3,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,Real Estate,Real Estate Services,-39.7016,0.1248,0.5986,5,False,3.359,4.4445,58.0419,-51.5766,6241834.0,3.4306,Mais sensível,39.7016,nao_significativo
2020,BBDC4.SA,BBDC4,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,Financial Services,Banks - Regional,-39.1479,0.2507,0.4019,5,False,0.6855,5.4233,49.3619,-52.7428,52546233.0,27.1626,Mais sensível,39.1479,nao_significativo
2020,BRAP4.SA,BRAP4,Bradespar S.A.,BRADESPAR   PN      N1,Financial Services,Asset Management,-36.7417,0.2125,0.4538,5,False,12.0224,7.0278,44.1637,-42.5572,5879276.0,181.2651,Mais sensível,36.7417,nao_significativo
2020,VALE3.SA,VALE3,Vale S.A.,VALE        ON      NM,Basic Materials,Other Industrial Metals & Mining,-36.741,0.2603,0.3898,5,False,10.6398,6.6313,44.8267,-40.5509,30246277.0,133.2415,Mais sensível,36.741,nao_significativo
2020,GOAU4.SA,GOAU4,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,Basic Materials,Steel,-36.4869,0.4074,0.2354,5,False,11.9753,10.2939,58.5113,-64.519,20145072.0,98.8887,Mais sensível,36.4869,nao_significativo
2020,VIVA3.SA,VIVA3,Vivara Participações S.A.,VIVARA S.A. ON      NM,Consumer Cyclical,Luxury Goods,-35.348,0.3367,0.3026,5,False,5.0973,4.7202,66.3185,-67.2272,1724375.0,25.3444,Mais sensível,35.348,nao_significativo
2020,CSMG3.SA,CSMG3,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,Utilities,Utilities - Regulated Water,-35.1244,0.3762,0.2636,5,False,-4.1562,2.0229,44.2775,-52.7735,2781900.0,50.0143,Mais sensível,35.1244,nao_significativo
2020,MGLU3.SA,MGLU3,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,Consumer Cyclical,Specialty Retail,-34.6547,0.5221,0.1483,5,False,7.04,10.9197,56.8335,-51.045,5797471.0,920.1276,Mais sensível,34.6547,nao_significativo
2020,ABEV3.SA,ABEV3,Ambev S.A.,AMBEV S/A   ON,Consumer Defensive,Beverages - Brewers,-33.7971,0.0829,0.6867,5,False,-3.7344,0.0963,42.1263,-42.582,30430433.0,-21.5119,Mais sensível,33.7971,nao_significativo
2020,LREN3.SA,LREN3,Lojas Renner S.A.,LOJAS RENNERON      NM,Consumer Cyclical,Department Stores,-33.5098,0.4038,0.2386,5,False,7.1263,7.9006,53.2191,-50.6158,10347832.0,40.1955,Mais sensível,33.5098,nao_significativo
2020,EQTL3.SA,EQTL3,Equatorial S.A.,EQUATORIAL  ON      NM,Utilities,Utilities - Regulated Electric,-33.4293,0.0115,0.9115,5,True,10.0174,6.8485,39.0739,-40.9666,8404707.0,83.6889,Mais sensível,33.4293,significativo
2020,RAIL3.SA,RAIL3,Rumo S.A.,RUMO S.A.   ON      NM,Industrials,Railroads,-33.3855,0.2014,0.4699,5,False,-1.5107,0.2436,48.7076,-45.8712,10677417.0,48.1139,Mais sensível,33.3855,nao_significativo
2020,SANB11.SA,SANB11,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,Financial Services,Banks - Regional,-33.339,0.321,0.3192,5,False,3.5156,3.9092,49.8863,-52.5147,2867153.0,63.9473,Mais sensível,33.339,nao_significativo
2020,HAPV3.SA,HAPV3,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,Financial Services,Insurance - Life,-31.1438,0.4722,0.1832,5,False,1.5921,8.355,48.7627,-54.0891,813393.0,179.4896,Mais sensível,31.1438,nao_significativo
2020,EMBJ3.SA,EMBJ3,Embraer S.A.,EMBRAER     ON      NM,Industrials,Aerospace & Defense,-30.1872,0.3321,0.3074,5,False,-1.2,2.9231,65.8703,-70.5854,13254629.0,-56.6192,Mais sensível,30.1872,nao_significativo
2020,ENEV3.SA,ENEV3,Eneva S.A.,ENEVA       ON      NM,Utilities,Utilities - Diversified,-29.9137,0.1803,0.5022,5,False,9.9155,10.6272,41.5498,-43.8626,7589911.0,340.4255,Mais sensível,29.9137,nao_significativo
2020,BBSE3.SA,BBSE3,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,Financial Services,Insurance - Diversified,-29.7447,0.2851,0.3596,5,False,-2.4807,2.469,35.7336,-36.5963,4896240.0,36.9364,Mais sensível,29.7447,nao_significativo
2020,ITUB4.SA,ITUB4,Itaú Unibanco Holding S.A.,ITAUUNIBANCOPN  EJ  N1,Financial Services,Banks - Regional,-29.5799,0.2648,0.3842,5,False,-1.7631,2.8278,43.5539,-44.3447,44098989.0,29.9324,Mais sensível,29.5799,nao_significativo
2020,GGBR4.SA,GGBR4,Gerdau S.A.,GERDAU      PN      N1,Basic Materials,Steel,-29.2465,0.5321,0.1418,5,False,13.1176,9.6488,57.4802,-61.1345,20277535.0,99.7504,Mais sensível,29.2465,nao_significativo
2020,CSNA3.SA,CSNA3,Companhia Siderúrgica Nacional,SID NACIONALON,Basic Materials,Steel,-28.1259,0.4388,0.209,5,False,15.5985,11.4445,68.4978,-63.0102,14174804.0,293.53,Mais sensível,28.1259,nao_significativo
2020,AZZA3.SA,AZZA3,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,Consumer Cyclical,Footwear & Accessories,-27.9641,0.2298,0.4296,5,False,10.5516,9.7858,52.7255,-49.9773,656688.0,28.9327,Mais sensível,27.9641,nao_significativo
2020,ITSA4.SA,ITSA4,Itaúsa S.A.,ITAUSA      PN  EJ  N1,Industrials,Conglomerates,-27.4177,0.2336,0.4245,5,False,-1.3448,3.3859,39.498,-45.6188,40673470.0,45.7779,Mais sensível,27.4177,nao_significativo
2020,TIMS3.SA,TIMS3,TIM S.A.,TIM         ON      NM,Communication Services,Telecom Services,-26.7762,0.0789,0.6961,5,False,-2.1008,1.5118,42.0561,-32.3579,8178870.0,22.1117,Mais sensível,26.7762,nao_significativo
2020,HYPE3.SA,HYPE3,Hypera S.A.,HYPERA      ON      NM,Healthcare,Drug Manufacturers - Specialty & Generic,-25.4158,0.3156,0.325,5,False,2.5628,5.2317,46.2578,-35.8545,3932314.0,5.5027,Mais sensível,25.4158,nao_significativo
2020,ENGI11.SA,ENGI11,Energisa S.A.,ENERGISA    UNT     N2,Utilities,Utilities - Regulated Electric,-24.8443,0.3151,0.3255,5,False,-2.2605,2.756,41.8541,-40.6751,1560047.0,104.2533,Mais sensível,24.8443,nao_significativo
2020,EGIE3.SA,EGIE3,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,Utilities,Utilities - Renewable,-22.6741,0.0697,0.7185,5,False,-0.2491,0.765,32.0783,-32.1257,2612207.0,95.4444,Mais sensível,22.6741,nao_significativo
2020,FLRY3.SA,FLRY3,Fleury S.A.,FLEURY      ON      NM,Healthcare,Diagnostics & Research,-21.8933,0.455,0.1963,5,False,9.4086,11.469,41.5085,-44.747,2633116.0,1.3211,Mais sensível,21.8933,nao_significativo
2020,CPLE3.SA,CPLE3,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,Utilities,Utilities - Regulated Electric,-19.0772,0.3436,0.2956,5,False,1.0027,4.3287,43.4271,-45.1127,3227964.0,282.5613,Mais sensível,19.0772,nao_significativo
2020,CPFE3.SA,CPFE3,CPFL Energia S.A.,CPFL ENERGIAON      NM,Utilities,Utilities - Regulated Electric,-12.5059,0.611,0.0965,5,False,-2.1164,2.7446,37.5739,-40.051,3164106.0,82.1355,Mais sensível,12.5059,nao_significativo
2020,ISAE4.SA,ISAE4,ISA Energía Brasil S.A.,ISA ENERGIA PN      N1,Utilities,Utilities - Independent Power Producers,-11.5534,0.237,0.42,5,False,4.0231,3.3268,25.2959,-25.9149,1922814.0,127.5181,Mais sensível,11.5534,nao_significativo
2020,POMO4.SA,POMO4,Marcopolo S.A.,MARCOPOLO   PN      N2,Industrials,Farm & Heavy Construction Machinery,-9.7307,0.7083,0.0534,5,False,6.0071,8.2784,57.9957,-60.7956,12752997.0,-21.2834,Mais sensível,9.7307,nao_significativo
2020,TAEE11.SA,TAEE11,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,Utilities,Utilities - Regulated Electric,-9.0834,0.4623,0.1906,5,False,1.4204,1.6063,21.3752,-23.694,2407862.0,111.4836,Intermediário,9.0834,nao_significativo
2020,BEEF3.SA,BEEF3,Minerva S.A.,MINERVA     ON      NM,Consumer Defensive,Packaged Foods,-8.3196,0.7855,0.0286,5,False,-2.8985,2.3267,53.5107,-56.636,8526011.0,-2.798,Intermediário,8.3196,nao_significativo
2020,RADL3.SA,RADL3,Raia Drogasil S.A.,RAIADROGASILON      NM,Healthcare,Pharmaceutical Retailers,-8.1315,0.5405,0.1365,5,False,-1.3113,-1.2048,39.0792,-26.1218,8294618.0,41.6085,Intermediário,8.1315,nao_significativo
2020,VIVT3.SA,VIVT3,Telefônica Brasil S.A.,TELEF BRASILON  EJ,Communication Services,Telecom Services,-6.3061,0.2332,0.425,5,False,-1.1593,-1.4108,37.1989,-23.261,744126.0,46.304,Intermediário,6.3061,nao_significativo
2020,SLCE3.SA,SLCE3,SLC Agrícola S.A.,SLC AGRICOLAON      NM,Consumer Defensive,Farm Products,9.5903,0.6519,0.0767,5,False,1.9052,2.7403,40.5406,-29.2035,3367903.0,123.9387,Menos sensível,9.5903,nao_significativo
2020,MBRF3.SA,MBRF3,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,Consumer Defensive,Packaged Foods,15.7879,0.6593,0.0734,5,False,10.6818,12.0949,57.192,-53.9671,13881841.0,98.7671,Menos sensível,15.7879,nao_significativo
2020,KLBN11.SA,KLBN11,Klabin S.A.,KLABIN S/A  UNT     N2,Basic Materials,Paper & Paper Products,21.0311,0.453,0.1978,5,False,3.4109,4.813,41.0513,-42.01,6516567.0,62.6537,Menos sensível,21.0311,nao_significativo
2020,SUZB3.SA,SUZB3,Suzano S.A.,SUZANO S.A. ON      NM,Basic Materials,Paper & Paper Products,27.5215,0.521,0.149,5,False,2.945,4.3837,49.7516,-45.2158,8327028.0,216.4833,Menos sensível,27.5215,nao_significativo
2021,UGPA3.SA,UGPA3,Ultrapar Participações S.A.,ULTRAPAR    ON      NM,Energy,Oil & Gas Refining & Marketing,-56.8088,0.3368,0.184,7,False,3.9331,11.884,61.9938,-36.2317,10912589.0,-9.4859,Mais sensível,56.8088,nao_significativo
2021,BRKM5.SA,BRKM5,Braskem S.A.,BRASKEM     PNA     N1,Basic Materials,Chemicals,-32.5256,0.0658,0.5241,7,False,11.7832,8.8179,48.5612,-34.1456,3563860.0,66.4045,Mais sensível,32.5256,nao_significativo
2021,VAMO3.SA,VAMO3,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",VAMOS       ON      NM,Industrials,Rental & Leasing Services,-32.3246,0.1349,0.3884,7,False,-0.4413,-1.2269,44.0856,-41.6384,2937707.0,49.3096,Mais sensível,32.3246,nao_significativo
2021,ASAI3.SA,ASAI3,Sendas Distribuidora S.A.,ASSAI       ON      NM,Consumer Defensive,Grocery Stores,-28.763,0.0301,0.6429,7,True,-1.124,-4.6534,28.0143,-35.9644,10106080.0,-8.6596,Mais sensível,28.763,significativo
2021,COGN3.SA,COGN3,Cogna Educação S.A.,COGNA ON    ON      NM,Consumer Defensive,Education & Training Services,-26.3931,0.1561,0.3576,7,False,-9.4092,-7.0371,48.8652,-51.2448,47324133.0,-85.9478,Mais sensível,26.3931,nao_significativo
2021,YDUQ3.SA,YDUQ3,Yduqs Participações S.A.,YDUQS PART  ON      NM,Consumer Defensive,Education & Training Services,-25.7668,0.1618,0.3499,7,False,-7.1947,-1.5257,45.07,-43.4648,2948396.0,-31.4392,Mais sensível,25.7668,nao_significativo
2021,BPAC11.SA,BPAC11,Banco BTG Pactual S.A.,BTGP BANCO  UNT     N2,Financial Services,Capital Markets,-25.1881,0.0405,0.6014,7,True,-8.0795,-3.7459,38.793,-37.9159,12659790.0,409.1816,Mais sensível,25.1881,significativo
2021,RDOR3.SA,RDOR3,Rede D'Or São Luiz S.A.,REDE D OR   ON      NM,Healthcare,Medical Care Facilities,-24.7695,0.0164,0.7157,7,True,-3.5371,-5.2439,33.0666,-43.0691,2852401.0,-31.1409,Mais sensível,24.7695,significativo
2021,MGLU3.SA,MGLU3,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,Consumer Cyclical,Specialty Retail,-24.5064,0.1529,0.362,7,False,-2.3548,-5.7512,50.4884,-78.1091,5092205.0,195.4173,Mais sensível,24.5064,nao_significativo
2021,TOTS3.SA,TOTS3,TOTVS S.A.,TOTVS       ON      NM,Technology,Software - Application,-23.7968,0.086,0.4766,7,False,2.678,-3.1873,38.054,-30.8191,4352367.0,196.7211,Mais sensível,23.7968,nao_significativo
2021,WEGE3.SA,WEGE3,WEG S.A.,WEG         ON      NM,Industrials,Electrical Equipment & Parts,-22.7847,0.0058,0.8095,7,True,-2.4979,-4.0343,33.9114,-31.8399,9263376.0,261.249,Mais sensível,22.7847,significativo
2021,AZZA3.SA,AZZA3,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,Consumer Cyclical,Footwear & Accessories,-21.3863,0.056,0.5512,7,False,-6.4412,-2.9137,33.8154,-33.3796,723640.0,46.8847,Mais sensível,21.3863,nao_significativo
2021,AXIA3.SA,AXIA3,AXIA Energia SA,AXIA ENERGIAON      NM,Utilities,Utilities - Renewable,-20.95,0.1688,0.3408,7,False,-4.3704,-2.0095,40.8011,-32.5836,6330271.0,104.8847,Mais sensível,20.95,nao_significativo
2021,CEAB3.SA,CEAB3,C&A Modas S.A.,CEA MODAS   ON      NM,Consumer Cyclical,Specialty Retail,-19.3689,0.5062,0.0929,7,False,-14.2762,-4.9961,47.1636,-61.1365,2403388.0,-65.3437,Mais sensível,19.3689,nao_significativo
2021,LREN3.SA,LREN3,Lojas Renner S.A.,LOJAS RENNERON      NM,Consumer Cyclical,Department Stores,-19.2892,0.1871,0.3183,7,False,-2.9497,-3.2671,36.2787,-45.5132,11402022.0,-11.5449,Mais sensível,19.2892,nao_significativo
2021,VIVA3.SA,VIVA3,Vivara Participações S.A.,VIVARA S.A. ON      NM,Consumer Cyclical,Luxury Goods,-19.2435,0.2641,0.2403,7,False,-1.0023,-0.2704,36.6862,-31.1343,1105901.0,9.6898,Mais sensível,19.2435,nao_significativo
2021,ENEV3.SA,ENEV3,Eneva S.A.,ENEVA       ON      NM,Utilities,Utilities - Diversified,-18.702,0.2261,0.2758,7,False,-2.1229,-4.0454,35.6318,-26.1249,6316555.0,301.4184,Mais sensível,18.702,nao_significativo
2021,PRIO3.SA,PRIO3,Prio S.A.,PRIO        ON      NM,Energy,Oil & Gas E&P,-18.2491,0.1747,0.3333,7,False,3.8924,2.3317,53.1845,-32.1137,22337643.0,1109.4792,Mais sensível,18.2491,nao_significativo
2021,VBBR3.SA,VBBR3,Vibra Energia S.A.,VIBRA       ON      NM,Consumer Cyclical,Specialty Retail,-16.9055,0.2644,0.24,7,False,2.2379,-1.7689,34.3762,-27.8476,11583342.0,25.6548,Mais sensível,16.9055,nao_significativo
2021,MBRF3.SA,MBRF3,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,Consumer Defensive,Packaged Foods,-15.6352,0.2942,0.2154,7,False,1.5688,4.9541,34.4588,-24.7292,8652272.0,243.9508,Mais sensível,15.6352,nao_significativo
2021,FLRY3.SA,FLRY3,Fleury S.A.,FLEURY      ON      NM,Healthcare,Diagnostics & Research,-13.7922,0.2329,0.2691,7,False,-4.3016,-3.1197,27.9189,-39.5092,1980672.0,-29.823,Mais sensível,13.7922,nao_significativo
2021,CSNA3.SA,CSNA3,Companhia Siderúrgica Nacional,SID NACIONALON,Basic Materials,Steel,-13.7718,0.5784,0.0659,7,False,-2.1949,-0.4289,49.75,-60.6678,13495349.0,221.6475,Mais sensível,13.7718,nao_significativo
2021,EQTL3.SA,EQTL3,Equatorial S.A.,EQUATORIAL  ON      NM,Utilities,Utilities - Regulated Electric,-12.1731,0.2563,0.2471,7,False,-0.4808,-0.5064,28.2734,-15.6621,7461613.0,84.5987,Mais sensível,12.1731,nao_significativo
2021,RADL3.SA,RADL3,Raia Drogasil S.A.,RAIADROGASILON      NM,Healthcare,Pharmaceutical Retailers,-10.3802,0.3033,0.2083,7,False,-2.0882,-3.0459,30.6071,-24.504,6243554.0,38.7269,Mais sensível,10.3802,nao_significativo
2021,ABEV3.SA,ABEV3,Ambev S.A.,AMBEV S/A   ON,Consumer Defensive,Beverages - Brewers,-10.2105,0.4075,0.1405,7,False,-3.1579,-0.2609,29.2669,-23.4694,24324766.0,-19.2643,Mais sensível,10.2105,nao_significativo
2021,CURY3.SA,CURY3,Cury Construtora e Incorporadora S.A.,CURY S/A    ON      NM,Real Estate,Real Estate - Development,-9.721,0.4826,0.1031,7,False,-3.9767,-5.7483,37.5122,-40.7269,910090.0,-21.0259,Mais sensível,9.721,nao_significativo
2021,CSMG3.SA,CSMG3,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,Utilities,Utilities - Regulated Water,-9.4038,0.366,0.1649,7,False,-5.0698,-3.5803,29.6826,-27.6927,2165332.0,23.9826,Intermediário,9.4038,nao_significativo
2021,DIRR3.SA,DIRR3,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,Real Estate,Real Estate - Development,-9.1031,0.6055,0.0572,7,False,-7.0707,-3.8191,45.3006,-36.4847,4906163.0,188.0266,Intermediário,9.1031,nao_significativo
2021,MULT3.SA,MULT3,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,Real Estate,Real Estate Services,-8.9822,0.5372,0.0806,7,False,-6.1723,-4.2164,37.0012,-37.6352,7063838.0,-15.5151,Intermediário,8.9822,nao_significativo
2021,CYRE3.SA,CYRE3,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,Consumer Cyclical,Residential Construction,-8.8542,0.5511,0.0755,7,False,-5.6682,-4.7849,44.5979,-53.8053,6972036.0,52.509,Intermediário,8.8542,nao_significativo
2021,GOAU4.SA,GOAU4,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,Basic Materials,Steel,-8.1379,0.5213,0.0868,7,False,-1.5662,-1.4106,34.8549,-30.3657,15291897.0,146.0012,Intermediário,8.1379,nao_significativo
2021,HYPE3.SA,HYPE3,Hypera S.A.,HYPERA      ON      NM,Healthcare,Drug Manufacturers - Specialty & Generic,-7.7472,0.4253,0.1309,7,False,-3.2231,-2.5012,29.8522,-26.8779,3107553.0,-9.5246,Intermediário,7.7472,nao_significativo
2021,CMIG4.SA,CMIG4,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,Utilities,Utilities - Regulated Electric,-7.0373,0.633,0.0491,7,False,3.2,2.0112,28.9398,-25.5082,16523159.0,183.531,Intermediário,7.0373,nao_significativo
2021,HAPV3.SA,HAPV3,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,Financial Services,Insurance - Life,-7.0194,0.5811,0.065,7,False,0.3927,-3.5914,38.0095,-44.4121,908612.0,90.9564,Intermediário,7.0194,nao_significativo
2021,CSAN3.SA,CSAN3,Cosan S.A.,COSAN       ON  ATZ NM,Energy,Oil & Gas Refining & Marketing,-6.5923,0.6172,0.0537,7,False,-3.2086,-1.0614,33.1987,-27.2426,9686766.0,125.2659,Intermediário,6.5923,nao_significativo
2021,PSSA3.SA,PSSA3,Porto Seguro S.A.,PORTO SEGUROON      NM,Financial Services,Insurance - Diversified,-6.395,0.3528,0.1733,7,False,-0.7488,-2.8662,27.5152,-28.7745,2441730.0,45.7776,Intermediário,6.395,nao_significativo
2021,TAEE11.SA,TAEE11,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,Utilities,Utilities - Regulated Electric,-6.0696,0.4535,0.1166,7,False,0.4365,1.2961,21.0066,-13.1236,1998609.0,157.5411,Intermediário,6.0696,nao_significativo
2021,USIM5.SA,USIM5,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,Basic Materials,Steel,-6.0363,0.7647,0.0196,7,False,-2.566,-3.7321,48.2184,-45.6409,21891257.0,76.3158,Intermediário,6.0363,nao_significativo
2021,RENT3.SA,RENT3,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,Industrials,Rental & Leasing Services,-5.9575,0.7171,0.0286,7,False,5.4422,0.458,39.1078,-38.3985,6229849.0,153.4345,Intermediário,5.9575,nao_significativo
2021,ITSA4.SA,ITSA4,Itaúsa S.A.,ITAUSA      PN  EJ  N1,Industrials,Conglomerates,-5.6039,0.5591,0.0726,7,False,-1.7709,0.0667,26.2416,-20.577,40648492.0,21.1099,Intermediário,5.6039,nao_significativo
2021,GGBR4.SA,GGBR4,Gerdau S.A.,GERDAU      PN      N1,Basic Materials,Steel,-5.5242,0.6442,0.046,7,False,1.3067,-1.3802,37.7146,-33.9307,18586514.0,150.3355,Intermediário,5.5242,nao_significativo
2021,ALOS3.SA,ALOS3,Allos S.A.,ALLOS       ON      NM,Real Estate,Real Estate Services,-5.4835,0.7423,0.0236,7,False,-9.9217,-4.265,38.0729,-40.1933,1455344.0,-9.5947,Intermediário,5.4835,nao_significativo
2021,MOTV3.SA,MOTV3,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,Industrials,Infrastructure Operations,-5.2688,0.3865,0.1525,7,False,-1.9361,-2.2934,34.3352,-21.0937,12095594.0,-18.2227,Intermediário,5.2688,nao_significativo
2021,ISAE4.SA,ISAE4,ISA Energía Brasil S.A.,ISA ENERGIA PN      N1,Utilities,Utilities - Independent Power Producers,-5.2642,0.4319,0.1274,7,False,-0.4784,0.5707,21.4624,-14.4727,1497400.0,129.586,Intermediário,5.2642,nao_significativo
2021,BBAS3.SA,BBAS3,Banco do Brasil S.A.,BRASIL      ON  EJ  NM,Financial Services,Banks - Regional,-4.7746,0.7658,0.0194,7,False,-3.0293,-0.1793,30.5501,-28.9076,31911556.0,8.9066,Intermediário,4.7746,nao_significativo
2021,PETR4.SA,PETR4,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,Energy,Oil & Gas Integrated,-4.2194,0.6945,0.0335,7,False,-1.1567,1.3092,40.6916,-32.198,79133022.0,127.9673,Intermediário,4.2194,nao_significativo
2021,PETR3.SA,PETR3,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,Energy,Oil & Gas Integrated,-4.0672,0.7358,0.0248,7,False,-0.426,2.6842,40.5788,-33.7441,21621201.0,125.1495,Intermediário,4.0672,nao_significativo
2021,SBSP3.SA,SBSP3,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SABESP      ON      NM,Utilities,Utilities - Regulated Water,-3.4205,0.4525,0.1171,7,False,-2.9829,-3.7363,32.8199,-26.6681,17039630.0,27.896,Intermediário,3.4205,nao_significativo
2021,CPFE3.SA,CPFE3,CPFL Energia S.A.,CPFL ENERGIAON      NM,Utilities,Utilities - Regulated Electric,-3.4065,0.7745,0.018,7,False,-2.1285,-0.4304,26.8423,-23.8725,2644287.0,71.2473,Intermediário,3.4065,nao_significativo
2021,B3SA3.SA,B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,Financial Services,Financial Data & Stock Exchanges,-2.8896,0.6575,0.0425,7,False,-3.3276,-4.8827,36.1232,-46.1879,42962121.0,68.9223,Intermediário,2.8896,nao_significativo
2021,EGIE3.SA,EGIE3,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,Utilities,Utilities - Renewable,-2.5531,0.6556,0.043,7,False,-0.7102,-0.0033,19.6169,-17.6396,2106025.0,78.9555,Intermediário,2.5531,nao_significativo
2021,BRAP4.SA,BRAP4,Bradespar S.A.,BRADESPAR   PN      N1,Financial Services,Asset Management,-2.5427,0.9073,0.003,7,False,0.3288,6.6598,35.7299,-36.2803,6313304.0,249.6209,Intermediário,2.5427,nao_significativo
2021,MRVE3.SA,MRVE3,MRV Engenharia e Participações S.A.,MRV         ON      NM,Real Estate,Real Estate - Development,-2.4145,0.8817,0.0049,7,False,-3.4332,-3.029,37.9165,-49.6816,4638573.0,7.321,Intermediário,2.4145,nao_significativo
2021,VALE3.SA,VALE3,Vale S.A.,VALE        ON      NM,Basic Materials,Other Industrial Metals & Mining,-2.4129,0.8461,0.0083,7,False,-2.0723,1.8798,34.3349,-41.343,27345452.0,144.6068,Intermediário,2.4129,nao_significativo
2021,BBSE3.SA,BBSE3,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,Financial Services,Insurance - Diversified,-2.2522,0.8196,0.0114,7,False,-3.1429,-2.4766,23.6663,-36.0533,6038552.0,-0.0834,Intermediário,2.2522,nao_significativo
2021,SANB11.SA,SANB11,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,Financial Services,Banks - Regional,-1.6762,0.8896,0.0042,7,False,-2.137,-0.0883,31.8448,-27.9071,2483322.0,22.9739,Intermediário,1.6762,nao_significativo
2021,CPLE3.SA,CPLE3,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,Utilities,Utilities - Regulated Electric,-1.3044,0.8561,0.0072,7,False,-0.8787,-1.3526,29.73,-23.2505,2055156.0,270.4312,Intermediário,1.3044,nao_significativo
2021,RAIL3.SA,RAIL3,Rumo S.A.,RUMO S.A.   ON      NM,Industrials,Railroads,-1.2379,0.9006,0.0034,7,False,-0.2343,-1.7862,32.3956,-26.3134,10854489.0,36.7205,Intermediário,1.2379,nao_significativo
